"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"bc1_03",29,3.71612903225806,4.33925538441668,1.16992734512551,314.5,-0.532619700492392,0.3145,999
"bc2_03",30,3.39080459770115,4.23975699837769,1.08685773903300,184.5,-0.781107195714377,0.1845,999
"bc3_03",21,5.41065830721003,4.5534123465158,2.15129445780087,726,0.398479137798061,0.726,999
"bc4_03",18,4.48,4.91851851851852,0.931481574296516,351,-0.470775301003352,0.351,999
"bc5_03",34,3.88636363636364,4.15704340704341,0.562641917433469,343,-0.481087104058111,0.343,999
"bc6_03",36,3.24242424242424,4.1850537406093,1.34675296414126,209,-0.69992754668716,0.209,999
"bc7_03",25,3.86274509803922,4.42876209542876,0.82559428511185,252,-0.685587349133436,0.252,999
"bc8_03",23,4.10958904109589,4.52117871295953,0.88519538669689,358,-0.46497042127557,0.358,999
"bc9_03",27,3.72043010752688,4.36748576533523,0.808238085135323,200,-0.800575560232366,0.2,999
"bc10_03",15,5.66666666666667,5.17322878433990,1.33284159044010,741.5,0.370214949672931,0.7415,999
"na1_03",33,3.07692307692308,4.21732221732222,0.893664479373588,37.5,-1.27609317223674,0.0375,999
"na2_03",32,3.48192771084337,4.20672479708624,0.845593349485329,156.5,-0.857146152679675,0.1565,999
"na3_03",26,3.94,4.44426426426426,1.07944459584790,344.5,-0.467151594629240,0.3445,999
"na4_03",26,5.01369863013699,4.37440179905933,0.86570366719243,831,0.738470743864308,0.831,999
"na5_03",27,4.12941176470588,4.3737973267385,1.54209259865363,514.5,-0.158476580619081,0.5145,999
"na6_03",21,3.85882352941176,4.68746393452276,1.40847151441349,258.5,-0.588325994974808,0.2585,999
"na7_03",31,4.22222222222222,4.21824046268491,0.930581167469598,577,0.00427878800528742,0.577,999
"na8_03",32,3.55882352941176,4.27842548430784,0.84734095171415,175.5,-0.849247228568778,0.1755,999
"na9_03",26,3,4.43648410315077,1.02782289647435,20.5,-1.39759885489826,0.0205,999
"na10_03",28,3.49514563106796,4.35872765969853,0.832960707833289,111,-1.03676202311744,0.111,999
